,city,price,carat,clarity,color,cut,depth,table,x,y,z
9158,New York City,781,0.33,VS2,D,Premium,61.2,58.0,4.41,4.44,2.71
9159,New York City,2037,0.6,VS2,D,Premium,62.8,59.0,5.39,5.35,3.37
9160,New York City,3077,0.71,VS2,D,Premium,60.3,62.0,5.76,5.69,3.45
9161,New York City,15991,1.55,VS2,D,Premium,61.5,58.0,7.48,7.51,4.61
9162,New York City,386,0.21,VS2,D,Premium,59.1,62.0,3.89,3.86,2.29
9163,New York City,1094,0.36,VS2,D,Premium,59.1,58.0,4.68,4.63,2.75
9164,New York City,911,0.3,VS2,D,Premium,61.0,58.0,4.34,4.32,2.64
9165,Paris,710,0.3,VS2,D,Premium,60.9,58.0,4.32,4.35,2.64
9166,Paris,6271,1.01,VS2,D,Premium,61.6,59.0,6.38,6.32,3.91
9167,Paris,710,0.3,VS2,D,Premium,60.5,58.0,4.35,4.38,2.64
9168,Paris,15531,1.51,VS2,D,Premium,61.7,58.0,7.33,7.29,4.51
9169,Paris,2683,0.71,VS2,D,Premium,62.7,58.0,5.67,5.53,3.54
9170,Paris,15240,1.5,VS2,D,Premium,61.8,60.0,7.37,7.3,4.53
9171,Paris,386,0.21,VS2,D,Premium,61.6,59.0,3.82,3.78,2.34
9172,Paris,1758,0.5,VS2,D,Premium,62.8,58.0,5.03,5.0,3.15
9173,Paris,3473,0.78,VS2,D,Premium,63.0,58.0,5.86,5.8,3.67
9174,Paris,942,0.31,VS2,D,Premium,62.0,59.0,4.36,4.32,2.69
9175,Paris,1050,0.4,VS2,D,Premium,62.4,59.0,4.72,4.7,2.94
9176,Paris,911,0.3,VS2,D,Premium,60.4,59.0,4.35,4.33,2.62
9177,Paris,1094,0.36,VS2,D,Premium,61.0,59.0,4.61,4.57,2.8
9178,Paris,911,0.3,VS2,D,Premium,62.9,59.0,4.27,4.22,2.67
9179,Tel Aviv,1993,0.54,VS2,D,Premium,60.9,58.0,5.31,5.27,3.22
9180,Tel Aviv,1094,0.36,VS2,D,Premium,61.0,58.0,4.62,4.59,2.81
9181,Tel Aviv,958,0.39,VS2,D,Premium,61.3,58.0,4.7,4.73,2.89
9182,Tel Aviv,9738,1.24,VS2,D,Premium,59.3,58.0,7.03,7.09,4.19
9183,Tel Aviv,3161,0.71,VS2,D,Premium,59.2,59.0,5.86,5.8,3.45
9184,Tel Aviv,2243,0.64,VS2,D,Premium,60.9,59.0,5.6,5.63,3.42
9185,Tel Aviv,9836,1.23,VS2,D,Premium,59.3,59.0,7.03,6.96,4.15
9186,Tel Aviv,386,0.21,VS2,D,Premium,58.3,59.0,3.96,3.93,2.3
9187,Tel Aviv,1002,0.33,VS2,D,Premium,60.7,58.0,4.5,4.46,2.72
9188,Tel Aviv,386,0.21,VS2,D,Premium,60.6,60.0,3.85,3.81,2.32
9189,Dubai,1614,0.5,VS2,D,Premium,61.3,59.0,5.09,5.04,3.11
9190,Dubai,998,0.38,VS2,D,Premium,60.9,58.0,4.67,4.63,2.83
9191,Dubai,911,0.3,VS2,D,Premium,62.9,61.0,4.29,4.27,2.69
9192,Dubai,7392,1.0,VS2,D,Premium,59.8,58.0,6.55,6.47,3.89
9193,Dubai,852,0.36,VS2,D,Premium,61.0,58.0,4.59,4.62,2.81
9194,Dubai,758,0.32,VS2,D,Premium,61.7,59.0,4.38,4.43,2.72
9195,Dubai,1892,0.54,VS2,D,Premium,60.9,58.0,5.27,5.31,3.22
9196,Dubai,982,0.4,VS2,D,Premium,61.7,59.0,4.72,4.75,2.92
9197,Dubai,1033,0.34,VS2,D,Premium,62.1,58.0,4.5,4.45,2.78
9198,Dubai,1050,0.4,VS2,D,Premium,59.1,57.0,4.87,4.81,2.86
9199,Dubai,1845,0.5,VS2,D,Premium,61.9,58.0,5.1,5.04,3.14
9200,Dubai,816,0.31,VS2,D,Premium,61.7,58.0,4.37,4.32,2.68
9201,Dubai,1845,0.5,VS2,D,Premium,61.4,59.0,5.15,5.11,3.15
9202,Kimberly,982,0.4,VS2,D,Premium,61.7,59.0,4.73,4.76,2.93
9203,Kimberly,982,0.4,VS2,D,Premium,62.4,59.0,4.7,4.72,2.94
9204,Kimberly,7751,1.13,VS2,D,Premium,61.7,58.0,6.7,6.65,4.12
9205,Kimberly,972,0.32,VS2,D,Premium,61.7,58.0,4.38,4.34,2.69
9206,Kimberly,603,0.27,VS2,D,Premium,62.0,57.0,4.15,4.11,2.56
9207,Kimberly,367,0.2,VS2,D,Premium,61.7,60.0,3.77,3.72,2.31
9208,Kimberly,1024,0.39,VS2,D,Premium,61.4,60.0,4.72,4.7,2.89
9209,Kimberly,1845,0.5,VS2,D,Premium,60.2,57.0,5.21,5.15,3.12
9210,Kimberly,911,0.3,VS2,D,Premium,62.0,58.0,4.32,4.29,2.67
9211,Kimberly,1752,0.5,VS2,D,Premium,61.4,59.0,5.11,5.15,3.15
9212,Kimberly,942,0.31,VS2,D,Premium,61.8,57.0,4.41,4.36,2.71
9213,Kimberly,1056,0.43,VS2,D,Premium,60.2,59.0,4.88,4.92,2.95
9214,Kimberly,636,0.31,VS2,D,Premium,61.7,58.0,4.32,4.37,2.68
9215,Kimberly,6303,1.0,VS2,D,Premium,61.2,61.0,6.39,6.35,3.9
9216,Kimberly,2824,0.71,VS2,D,Premium,61.2,59.0,5.74,5.69,3.5
9217,Kimberly,1716,0.51,VS2,D,Premium,60.9,58.0,5.18,5.14,3.14
9218,Kimberly,1819,0.5,VS2,D,Premium,59.7,57.0,5.13,5.08,3.05
9219,Kimberly,1627,0.54,VS2,D,Premium,61.6,56.0,5.24,5.18,3.21
9220,Kimberly,1828,0.52,VS2,D,Premium,59.4,61.0,5.24,5.23,3.11
9221,Kimberly,911,0.3,VS2,D,Premium,62.6,61.0,4.25,4.22,2.65
9222,Kimberly,710,0.3,VS2,D,Premium,62.3,58.0,4.29,4.32,2.68
9223,Kimberly,1033,0.34,VS2,D,Premium,59.3,58.0,4.55,4.52,2.69
9224,Kimberly,7032,1.01,VS2,D,Premium,62.2,61.0,6.43,6.37,3.98
9225,Kimberly,7954,1.07,VS2,D,Premium,60.9,59.0,6.63,6.58,4.02
9226,Kimberly,942,0.31,VS2,D,Premium,61.2,59.0,4.37,4.32,2.66
9227,Kimberly,1993,0.54,VS2,D,Premium,61.1,55.0,5.37,5.24,3.24
9228,Kimberly,1619,0.52,VS2,D,Premium,60.9,58.0,5.22,5.16,3.16
9229,Kimberly,7718,1.03,VS2,D,Premium,62.9,59.0,6.43,6.38,4.03
9230,Kimberly,1919,0.52,VS2,D,Premium,60.6,56.0,5.25,5.22,3.17
9231,Kimberly,1063,0.35,VS2,D,Premium,62.0,58.0,4.56,4.54,2.82
9232,Kimberly,1845,0.5,VS2,D,Premium,62.1,58.0,5.08,5.03,3.14
9233,Kimberly,1845,0.5,VS2,D,Premium,62.8,58.0,5.07,5.03,3.17
9234,Kimberly,710,0.3,VS2,D,Premium,61.9,58.0,4.28,4.32,2.66
9235,Kimberly,9257,1.23,VS2,D,Premium,62.6,52.0,6.93,6.88,4.32
9236,Kimberly,1050,0.4,VS2,D,Premium,61.7,59.0,4.76,4.73,2.93
9237,Kimberly,2909,0.7,VS2,D,Premium,60.9,57.0,5.71,5.69,3.47
9238,Kimberly,758,0.32,VS2,D,Premium,60.3,60.0,4.42,4.44,2.67
9239,Kimberly,1683,0.5,VS2,D,Premium,61.1,58.0,5.18,5.09,3.14
9240,Kimberly,7485,1.02,VS2,D,Premium,61.5,58.0,6.51,6.44,3.98
9241,Kimberly,1129,0.43,VS2,D,Premium,60.7,58.0,4.88,4.84,2.95
9242,Kimberly,7751,1.07,VS2,D,Premium,61.3,59.0,6.61,6.53,4.03
9243,Surat,842,0.32,VS2,D,Premium,62.9,59.0,4.39,4.36,2.75
9244,Surat,8693,1.2,VS2,D,Premium,61.6,60.0,6.78,6.72,4.16
9245,Surat,1956,0.53,VS2,D,Premium,60.4,58.0,5.26,5.23,3.17
9246,Surat,6108,1.01,VS2,D,Premium,59.2,56.0,6.48,6.43,3.82
9247,Surat,881,0.34,VS2,D,Premium,59.3,59.0,4.59,4.55,2.71
9248,Surat,911,0.3,VS2,D,Premium,60.7,60.0,4.37,4.33,2.64
9249,Surat,2009,0.54,VS2,D,Premium,62.2,56.0,5.27,5.21,3.26
9250,Surat,911,0.3,VS2,D,Premium,60.5,58.0,4.38,4.35,2.64
9251,Surat,1063,0.35,VS2,D,Premium,60.4,58.0,4.58,4.53,2.75
9252,Surat,734,0.31,VS2,D,Premium,62.0,59.0,4.32,4.36,2.69
9253,Surat,825,0.42,VS2,D,Premium,61.3,58.0,4.8,4.83,2.95
9254,Surat,1808,0.53,VS2,D,Premium,60.2,58.0,5.23,5.26,3.16
9255,Surat,2047,0.57,VS2,D,Premium,61.9,58.0,5.35,5.32,3.3
9256,Surat,734,0.31,VS2,D,Premium,61.7,59.0,4.31,4.34,2.67
9257,Surat,911,0.3,VS2,D,Premium,62.9,58.0,4.26,4.23,2.67
9258,Surat,8796,1.1,VS2,D,Premium,58.2,57.0,6.81,6.77,3.95
9259,Surat,762,0.33,VS2,D,Premium,60.8,60.0,4.52,4.46,2.73
9260,Surat,1944,0.57,VS2,D,Premium,61.9,58.0,5.32,5.35,3.3
9261,Surat,1787,0.51,VS2,D,Premium,59.7,58.0,5.18,5.24,3.11
9262,Surat,6209,1.1,VS2,D,Premium,60.0,59.0,6.67,6.6,3.98
9263,Surat,911,0.3,VS2,D,Premium,61.0,60.0,4.33,4.29,2.63
9264,Surat,1716,0.51,VS2,D,Premium,62.0,60.0,5.07,5.12,3.16
9265,Surat,1868,0.52,VS2,D,Premium,61.8,58.0,5.2,5.15,3.2
9266,Surat,911,0.3,VS2,D,Premium,60.4,59.0,4.35,4.32,2.62
9267,Surat,16736,1.54,VS2,D,Premium,59.3,59.0,7.54,7.61,4.49
9268,Surat,982,0.4,VS2,D,Premium,62.5,59.0,4.66,4.72,2.93
9269,Surat,7587,1.12,VS2,D,Premium,63.0,57.0,6.62,6.55,4.15
9270,Surat,816,0.31,VS2,D,Premium,62.5,52.0,4.4,4.37,2.74
9271,Surat,3294,0.74,VS2,D,Premium,58.0,59.0,6.0,5.93,3.46
9272,Surat,805,0.34,VS2,D,Premium,60.4,60.0,4.51,4.56,2.74
9273,Surat,710,0.3,VS2,D,Premium,60.4,59.0,4.33,4.35,2.62
9274,Surat,1094,0.36,VS2,D,Premium,61.8,58.0,4.58,4.55,2.82
9275,Surat,2859,0.7,VS2,D,Premium,62.4,56.0,5.72,5.66,3.55
9276,Surat,998,0.38,VS2,D,Premium,61.6,59.0,4.66,4.62,2.86
9277,Surat,2947,0.73,VS2,D,Premium,60.9,59.0,5.82,5.77,3.53
9278,Antwerp,911,0.3,VS2,D,Premium,61.7,59.0,4.28,4.25,2.63
9279,Antwerp,2019,0.57,VS2,D,Premium,60.8,59.0,5.38,5.34,3.26
9280,Antwerp,3353,0.74,VS2,D,Premium,59.3,60.0,5.89,5.91,3.5
9281,Antwerp,9581,1.22,VS2,D,Premium,62.0,60.0,6.74,6.79,4.22
9282,Antwerp,4637,0.91,VS2,D,Premium,62.7,59.0,6.16,6.13,3.85
9283,Antwerp,851,0.3,VS2,D,Premium,62.0,62.0,4.27,4.24,2.64
9284,Antwerp,982,0.4,VS2,D,Premium,60.5,59.0,4.76,4.8,2.89
9285,Antwerp,687,0.34,VS2,D,Premium,59.3,59.0,4.55,4.59,2.71
9286,Antwerp,758,0.32,VS2,D,Premium,61.7,58.0,4.34,4.38,2.69
9287,Antwerp,933,0.36,VS2,D,Premium,60.3,58.0,4.66,4.63,2.8
9288,Antwerp,7541,1.06,VS2,D,Premium,62.3,59.0,6.48,6.52,4.05
9289,Antwerp,1910,0.56,VS2,D,Premium,61.5,58.0,5.28,5.33,3.26
9290,Antwerp,911,0.3,VS2,D,Premium,61.9,58.0,4.32,4.28,2.66
9291,Antwerp,852,0.36,VS2,D,Premium,61.0,59.0,4.57,4.61,2.8
9292,Antwerp,1877,0.53,VS2,D,Premium,62.4,59.0,5.18,5.14,3.22
9293,Antwerp,1117,0.38,VS2,D,Premium,58.8,61.0,4.77,4.72,2.79
9294,Antwerp,1716,0.51,VS2,D,Premium,62.7,59.0,5.05,5.09,3.18
9295,Antwerp,4914,0.9,VS2,D,Premium,62.6,59.0,6.17,6.14,3.85
9296,Antwerp,3581,0.76,VS2,D,Premium,61.7,59.0,5.87,5.9,3.63
9297,Antwerp,1845,0.5,VS2,D,Premium,62.8,58.0,5.08,5.05,3.18
9298,Antwerp,1818,0.51,VS2,D,Premium,61.9,58.0,5.19,5.12,3.19
9299,Antwerp,1894,0.55,VS2,D,Premium,61.6,56.0,5.33,5.28,3.27
9300,Antwerp,14773,1.51,VS2,D,Premium,60.2,59.0,7.43,7.33,4.44
9301,Antwerp,1845,0.5,VS2,D,Premium,61.1,58.0,5.12,5.09,3.12
9302,Antwerp,3045,0.72,VS2,D,Premium,60.2,60.0,5.76,5.81,3.48
9303,Antwerp,781,0.33,VS2,D,Premium,60.7,58.0,4.46,4.5,2.72
9304,Antwerp,1388,0.46,VS2,D,Premium,60.9,58.0,4.97,4.94,3.02
9305,Antwerp,911,0.3,VS2,D,Premium,62.3,58.0,4.32,4.29,2.68
9306,Antwerp,852,0.36,VS2,D,Premium,61.8,58.0,4.55,4.58,2.82
9307,Antwerp,1918,0.57,VS2,D,Premium,60.8,59.0,5.34,5.38,3.26
9308,Antwerp,1752,0.5,VS2,D,Premium,61.2,60.0,5.08,5.12,3.12
9309,Madrid,911,0.3,VS2,D,Premium,62.2,58.0,4.3,4.25,2.66
9310,Madrid,710,0.3,VS2,D,Premium,61.7,59.0,4.25,4.28,2.63
9311,Madrid,1807,0.51,VS2,D,Premium,62.0,60.0,5.12,5.07,3.16
9312,Madrid,1845,0.5,VS2,D,Premium,61.2,60.0,5.12,5.08,3.12
9313,Madrid,734,0.31,VS2,D,Premium,61.2,59.0,4.32,4.37,2.66
9314,Madrid,1842,0.52,VS2,D,Premium,62.8,58.0,5.14,5.11,3.22
9315,Madrid,1094,0.36,VS2,D,Premium,60.5,58.0,4.63,4.6,2.79
9316,Madrid,1129,0.43,VS2,D,Premium,60.2,59.0,4.92,4.88,2.95
9317,Madrid,5174,1.0,VS2,D,Premium,62.9,57.0,6.37,6.32,3.99
9318,Madrid,1913,0.54,VS2,D,Premium,61.6,55.0,5.28,5.24,3.24
9319,Madrid,1845,0.5,VS2,D,Premium,62.9,61.0,5.03,4.96,3.14
9320,Madrid,734,0.31,VS2,D,Premium,62.6,59.0,4.3,4.33,2.7
9321,Madrid,829,0.35,VS2,D,Premium,61.9,58.0,4.51,4.6,2.82
9322,Madrid,911,0.3,VS2,D,Premium,62.8,59.0,4.28,4.26,2.68
9323,Madrid,3161,0.71,VS2,D,Premium,62.4,59.0,5.73,5.68,3.56
9324,Madrid,1752,0.5,VS2,D,Premium,61.9,58.0,5.04,5.1,3.14
9325,London,7032,1.01,VS2,D,Premium,60.4,58.0,6.57,6.47,3.94
9326,London,1904,0.53,VS2,D,Premium,60.2,58.0,5.26,5.23,3.16
9327,London,1928,0.51,VS2,D,Premium,58.0,60.0,5.29,5.26,3.06
9328,London,1963,0.56,VS2,D,Premium,61.1,58.0,5.3,5.34,3.25
9329,London,2251,0.61,VS2,D,Premium,62.3,55.0,5.47,5.42,3.39
9330,London,1124,0.37,VS2,D,Premium,61.0,59.0,4.63,4.59,2.81
9331,London,794,0.37,VS2,D,Premium,60.5,59.0,4.66,4.69,2.83
9332,London,1024,0.39,VS2,D,Premium,60.2,59.0,4.76,4.74,2.86
9333,London,13873,1.43,VS2,D,Premium,62.6,59.0,7.19,7.21,4.51
9334,London,901,0.43,VS2,D,Premium,59.7,59.0,4.89,4.93,2.93
9335,London,1807,0.51,VS2,D,Premium,62.0,59.0,5.12,5.08,3.16
9336,London,2214,0.6,VS2,D,Premium,59.6,59.0,5.53,5.47,3.28
9337,London,1063,0.35,VS2,D,Premium,59.7,58.0,4.61,4.57,2.74
9338,London,1977,0.51,VS2,D,Premium,60.1,59.0,5.19,5.16,3.11
9339,London,1774,0.52,VS2,D,Premium,61.8,58.0,5.15,5.2,3.2
9340,Luxembourg,942,0.31,VS2,D,Premium,62.3,55.0,4.35,4.32,2.7
9341,Luxembourg,16921,1.54,VS2,D,Premium,62.7,59.0,7.33,7.29,4.58
9342,Luxembourg,829,0.35,VS2,D,Premium,59.7,58.0,4.57,4.61,2.74
9343,Luxembourg,404,0.22,VS2,D,Premium,59.3,62.0,3.91,3.88,2.31
9344,Luxembourg,1597,0.51,VS2,D,Premium,60.9,58.0,5.14,5.18,3.14
9345,Luxembourg,7643,1.02,VS2,D,Premium,62.5,58.0,6.4,6.37,3.99
9346,Luxembourg,3291,0.77,VS2,D,Premium,61.8,58.0,5.84,5.81,3.6
9347,Luxembourg,911,0.3,VS2,D,Premium,62.2,60.0,4.3,4.28,2.67
9348,Luxembourg,1928,0.55,VS2,D,Premium,61.3,60.0,5.28,5.29,3.24
9349,Luxembourg,1007,0.41,VS2,D,Premium,62.4,60.0,4.71,4.75,2.95
9350,Luxembourg,7550,1.07,VS2,D,Premium,62.4,57.0,6.59,6.51,4.09
9351,Luxembourg,3205,0.72,VS2,D,Premium,60.6,57.0,5.82,5.79,3.52
9352,Luxembourg,710,0.3,VS2,D,Premium,62.2,60.0,4.28,4.3,2.67
9353,Luxembourg,3873,0.87,VS2,D,Premium,59.9,59.0,6.2,6.16,3.7
9354,Luxembourg,710,0.3,VS2,D,Premium,60.6,58.0,4.32,4.36,2.63
9355,Luxembourg,2415,0.7,VS2,D,Premium,61.3,58.0,5.72,5.67,3.48
9356,Luxembourg,1076,0.41,VS2,D,Premium,62.4,60.0,4.75,4.71,2.95
9357,Luxembourg,2897,0.74,VS2,D,Premium,61.8,58.0,5.81,5.77,3.58
9358,Luxembourg,15102,1.5,VS2,D,Premium,61.8,60.0,7.3,7.37,4.53
9359,Luxembourg,2047,0.57,VS2,D,Premium,61.7,60.0,5.32,5.28,3.27
9360,Luxembourg,5001,0.9,VS2,D,Premium,62.6,59.0,6.14,6.17,3.85
9361,Luxembourg,1993,0.54,VS2,D,Premium,61.5,58.0,5.26,5.21,3.22
9362,Amsterdam,5283,1.23,SI2,D,Premium,58.9,58.0,6.99,6.97,4.11
9363,Amsterdam,2348,0.7,SI2,D,Premium,62.8,61.0,5.61,5.57,3.51
9364,Amsterdam,666,0.4,SI2,D,Premium,61.7,58.0,4.69,4.74,2.91
9365,Amsterdam,3943,0.91,SI2,D,Premium,61.0,61.0,6.24,6.16,3.78
9366,Amsterdam,593,0.31,SI2,D,Premium,61.8,60.0,4.37,4.33,2.69
9367,Amsterdam,5618,1.27,SI2,D,Premium,58.9,59.0,7.14,7.02,4.17
9368,Amsterdam,13363,1.75,SI2,D,Premium,60.6,60.0,7.74,7.78,4.7
9369,Amsterdam,1385,0.52,SI2,D,Premium,61.7,56.0,5.17,5.14,3.18
9370,Amsterdam,462,0.31,SI2,D,Premium,62.1,59.0,4.31,4.35,2.69
9371,Amsterdam,3958,0.91,SI2,D,Premium,61.2,58.0,6.21,6.25,3.81
9372,Amsterdam,1385,0.6,SI2,D,Premium,61.4,56.0,5.43,5.41,3.33
9373,Amsterdam,6840,1.24,SI2,D,Premium,61.4,59.0,6.87,6.91,4.23
9374,Amsterdam,666,0.4,SI2,D,Premium,60.4,59.0,4.8,4.83,2.91
9375,Amsterdam,919,0.43,SI2,D,Premium,60.7,58.0,4.91,4.85,2.96
9376,Amsterdam,3740,0.9,SI2,D,Premium,62.3,58.0,6.27,6.05,3.84
9377,Amsterdam,4538,1.09,SI2,D,Premium,62.8,56.0,6.49,6.45,4.06
9378,Amsterdam,898,0.42,SI2,D,Premium,60.0,61.0,4.89,4.85,2.92
9379,Amsterdam,4381,1.02,SI2,D,Premium,62.1,57.0,6.41,6.37,3.97
9380,Amsterdam,13485,1.75,SI2,D,Premium,60.6,60.0,7.78,7.74,4.7
9381,Zurich,4330,1.04,SI2,D,Premium,58.2,59.0,6.67,6.62,3.87
9382,Zurich,2317,0.71,SI2,D,Premium,61.6,60.0,5.7,5.64,3.49
9383,Zurich,3550,0.92,SI2,D,Premium,62.5,59.0,6.24,6.2,3.89
9384,Zurich,1359,0.51,SI2,D,Premium,62.0,58.0,5.12,5.08,3.16
9385,Zurich,2596,0.7,SI2,D,Premium,60.4,60.0,5.79,5.74,3.48
9386,Zurich,1590,0.59,SI2,D,Premium,62.6,61.0,5.33,5.27,3.32
9387,Zurich,2415,0.75,SI2,D,Premium,60.6,56.0,5.94,5.9,3.59
9388,Zurich,593,0.31,SI2,D,Premium,62.7,59.0,4.35,4.3,2.71
9389,Zurich,8858,1.56,SI2,D,Premium,61.1,56.0,7.54,7.45,4.58
9390,Zurich,8683,1.46,SI2,D,Premium,62.0,55.0,7.32,7.23,4.51
9391,Zurich,650,0.34,SI2,D,Premium,60.6,60.0,4.53,4.48,2.73
9392,Zurich,3740,0.9,SI2,D,Premium,61.0,59.0,6.18,6.14,3.76
9393,Zurich,462,0.31,SI2,D,Premium,60.1,58.0,4.38,4.4,2.64
9394,Zurich,5198,1.02,SI2,D,Premium,59.7,60.0,6.58,6.55,3.92
9395,Las Vegas,9173,1.5,SI2,D,Premium,58.7,57.0,7.48,7.42,4.37
9396,Las Vegas,10064,1.6,SI2,D,Premium,61.9,58.0,7.54,7.49,4.65
9397,Las Vegas,10291,1.52,SI2,D,Premium,59.2,62.0,7.51,7.46,4.43
9398,Las Vegas,898,0.42,SI2,D,Premium,62.1,59.0,4.82,4.78,2.98
9399,Las Vegas,5756,1.34,SI2,D,Premium,60.3,59.0,7.16,7.11,4.3
9400,Las Vegas,1858,0.75,SI2,D,Premium,61.3,59.0,5.88,5.83,3.59
9401,Las Vegas,855,0.4,SI2,D,Premium,60.0,58.0,4.84,4.8,2.89
9402,Las Vegas,5969,1.24,SI2,D,Premium,59.1,59.0,7.03,6.98,4.14
9403,Las Vegas,5329,1.12,SI2,D,Premium,61.2,60.0,6.67,6.63,4.07
9404,Las Vegas,7305,1.34,SI2,D,Premium,61.5,58.0,7.04,7.07,4.34
9405,Las Vegas,9199,1.62,SI2,D,Premium,61.2,61.0,7.6,7.53,4.63
9406,Las Vegas,10934,1.58,SI2,D,Premium,59.6,59.0,7.67,7.61,4.55
9407,Las Vegas,2043,0.72,SI2,D,Premium,59.1,58.0,5.88,5.83,3.46
9408,Las Vegas,666,0.4,SI2,D,Premium,60.0,58.0,4.8,4.84,2.89
9409,Las Vegas,5138,1.08,SI2,D,Premium,62.1,58.0,6.62,6.59,4.1
9410,Las Vegas,631,0.33,SI2,D,Premium,61.6,59.0,4.42,4.41,2.72
9411,Las Vegas,4949,1.07,SI2,D,Premium,62.6,61.0,6.49,6.42,4.04
9412,Las Vegas,8737,1.52,SI2,D,Premium,60.2,60.0,7.4,7.46,4.47
9413,Las Vegas,4928,1.0,SI2,D,Premium,59.9,59.0,6.48,6.44,3.87
9414,Las Vegas,4044,1.02,SI2,D,Premium,61.3,62.0,6.46,6.42,3.95
9415,Las Vegas,716,0.43,SI2,D,Premium,60.7,58.0,4.85,4.91,2.96
9416,Las Vegas,2222,0.7,SI2,D,Premium,61.8,55.0,5.71,5.68,3.52
9417,Las Vegas,16872,2.04,SI2,D,Premium,61.8,60.0,8.09,8.13,5.01
9418,Las Vegas,631,0.33,SI2,D,Premium,60.7,56.0,4.46,4.43,2.7
9419,Las Vegas,4543,1.25,SI2,D,Premium,59.8,55.0,7.07,7.01,4.21
9420,Las Vegas,12891,2.05,SI2,D,Premium,60.0,58.0,8.31,8.23,4.96
9421,Las Vegas,4338,1.01,SI2,D,Premium,60.8,61.0,6.5,6.45,3.94
9422,Las Vegas,4044,1.02,SI2,D,Premium,62.3,58.0,6.42,6.37,3.99
9423,Las Vegas,669,0.35,SI2,D,Premium,62.3,58.0,4.54,4.48,2.81
9424,Las Vegas,6833,1.23,SI2,D,Premium,62.3,58.0,6.81,6.78,4.23
9425,Las Vegas,5042,1.09,SI2,D,Premium,61.3,58.0,6.65,6.62,4.07
9426,Las Vegas,11138,1.7,SI2,D,Premium,63.0,59.0,7.67,7.6,4.81
9427,New York City,17924,2.57,SI2,D,Premium,58.9,58.0,8.99,8.94,5.28
9428,New York City,5504,1.19,SI2,D,Premium,58.8,58.0,7.04,6.9,4.1
9429,New York City,4626,1.0,SI2,D,Premium,59.5,62.0,6.52,6.49,3.87
9430,New York City,537,0.36,SI2,D,Premium,60.0,58.0,4.58,4.62,2.76
9431,New York City,4640,1.1,SI2,D,Premium,62.4,58.0,6.57,6.6,4.11
9432,New York City,10433,1.52,SI2,D,Premium,59.8,60.0,7.42,7.5,4.46
9433,New York City,9789,1.52,SI2,D,Premium,61.5,60.0,7.44,7.39,4.56
9434,New York City,855,0.4,SI2,D,Premium,62.1,60.0,4.75,4.69,2.93
9435,New York City,5134,1.05,SI2,D,Premium,58.9,58.0,6.74,6.67,3.95
9436,New York City,522,0.35,SI2,D,Premium,62.3,58.0,4.48,4.54,2.81
9437,New York City,17835,2.0,SI2,D,Premium,61.6,59.0,8.2,8.09,5.02
9438,New York City,10487,1.52,SI2,D,Premium,61.6,56.0,7.47,7.39,4.58
9439,New York City,4764,1.03,SI2,D,Premium,62.5,54.0,6.5,6.42,4.04
9440,New York City,447,0.3,SI2,D,Premium,60.9,58.0,4.29,4.32,2.62
9441,New York City,5382,1.24,SI2,D,Premium,59.9,59.0,7.01,6.95,4.18
9442,New York City,6505,1.21,SI2,D,Premium,62.5,57.0,6.79,6.71,4.22
9443,New York City,643,0.36,SI2,D,Premium,63.0,59.0,4.52,4.49,2.84
9444,New York City,997,0.5,SI2,D,Premium,62.9,58.0,5.06,5.01,3.17
9445,Paris,2853,0.79,SI2,D,Premium,60.0,60.0,6.07,6.03,3.63
9446,Paris,4295,1.0,SI2,D,Premium,60.8,60.0,6.45,6.41,3.91
9447,Paris,4811,1.04,SI2,D,Premium,61.6,58.0,6.52,6.46,4.0
9448,Paris,812,0.38,SI2,D,Premium,61.1,58.0,4.68,4.62,2.84
9449,Paris,574,0.3,SI2,D,Premium,61.2,60.0,4.31,4.28,2.63
9450,Paris,462,0.31,SI2,D,Premium,60.1,60.0,4.38,4.41,2.64
9451,Paris,2596,0.7,SI2,D,Premium,60.6,58.0,5.75,5.7,3.47
9452,Paris,4071,1.12,SI2,D,Premium,61.2,59.0,6.7,6.66,4.09
9453,Paris,683,0.41,SI2,D,Premium,61.9,58.0,4.71,4.73,2.92
9454,Paris,5412,1.26,SI2,D,Premium,61.9,58.0,6.88,6.81,4.24
9455,Paris,2573,0.7,SI2,D,Premium,60.4,60.0,5.74,5.79,3.48
9456,Paris,689,0.36,SI2,D,Premium,61.2,59.0,4.59,4.56,2.8
9457,Paris,5393,1.06,SI2,D,Premium,62.5,56.0,6.61,6.47,4.09
9458,Paris,4150,0.92,SI2,D,Premium,62.5,55.0,6.21,6.18,3.87
9459,Paris,4672,1.01,SI2,D,Premium,61.8,60.0,6.41,6.37,3.95
9460,Paris,4051,0.91,SI2,D,Premium,61.5,56.0,6.27,6.22,3.84
9461,Paris,666,0.4,SI2,D,Premium,61.1,58.0,4.73,4.76,2.9
9462,Tel Aviv,683,0.41,SI2,D,Premium,62.4,60.0,4.71,4.77,2.96
9463,Tel Aviv,2809,0.81,SI2,D,Premium,59.2,57.0,6.15,6.05,3.61
9464,Tel Aviv,8366,1.52,SI2,D,Premium,58.6,62.0,7.56,7.45,4.41
9465,Tel Aviv,12052,1.74,SI2,D,Premium,61.9,58.0,7.73,7.67,4.77
9466,Tel Aviv,3877,0.92,SI2,D,Premium,59.4,59.0,6.39,6.28,3.76
